sales_order_id,order_date,customer_id,sales_channel,order_status,payment_method,subtotal,discount_total,tax_total,order_total,created_date
MS-003165,2025-07-20,10347,Market Stall,Open,Coin,222.23,12.39,16.02,238.25,2025-07-20
MS-003166,2025-08-08,8271,Market Stall,Closed,Coin,52.07,2.34,3.68,55.74,2025-08-08
MS-003167,2025-07-25,7758,Market Stall,Shipped,Coin,66.12,2.93,4.13,70.25,2025-07-25
MS-003168,2025-08-21,10041,Market Stall,Open,Coin,113.84,5.87,9.23,123.07,2025-08-21
MS-003169,2025-07-29,10022,Market Stall,Shipped,Coin,289.34,9.71,25.57,314.91,2025-07-29
MS-003170,2025-08-24,10446,Market Stall,Shipped,Coin,69.34,2.32,5.09,74.43,2025-08-24
MS-003171,2025-07-03,7613,Market Stall,Closed,Coin,101.64,1.68,6.35,108.0,2025-07-03
MS-003172,2025-09-13,9738,Market Stall,Closed,Coin,179.93,10.16,11.25,191.17,2025-09-13
MS-003173,2025-08-22,9044,Market Stall,Shipped,Coin,71.9,2.79,4.49,76.39,2025-08-22
MS-003174,2025-08-12,8741,Market Stall,Closed,Coin,136.7,5.75,8.54,145.24,2025-08-12
MS-003175,2025-08-23,9383,Market Stall,Closed,Coin,202.09,12.09,12.63,214.72,2025-08-23
MS-003176,2025-09-09,7500,Market Stall,Closed,Coin,65.09,1.41,4.07,69.15,2025-09-09
MS-003177,2025-07-21,8787,Market Stall,Closed,Coin,42.11,1.68,2.63,44.75,2025-07-21
MS-003178,2025-08-16,8173,Market Stall,Closed,Coin,83.24,2.5,6.05,89.29,2025-08-16
MS-003179,2025-08-15,9827,Market Stall,Closed,Coin,116.38,3.48,7.27,123.66,2025-08-15
MS-003180,2025-07-03,7773,Market Stall,Closed,Coin,301.29,17.58,27.4,328.69,2025-07-03
MS-003181,2025-07-09,9941,Market Stall,Closed,Coin,331.9,7.56,23.04,354.94,2025-07-09
MS-003182,2025-07-23,10566,Market Stall,Closed,Coin,110.64,6.98,7.8,118.43,2025-07-23
MS-003183,2025-08-16,8540,Market Stall,Shipped,Coin,103.8,4.31,6.49,110.29,2025-08-16
MS-003184,2025-09-15,9911,Market Stall,Open,Coin,129.59,2.85,8.24,137.82,2025-09-15
MS-003185,2025-09-13,10280,Market Stall,Closed,Coin,62.16,1.65,3.88,66.04,2025-09-13
MS-003186,2025-07-29,7679,Market Stall,Closed,Coin,83.36,3.43,5.21,88.57,2025-07-29
MS-003187,2025-07-19,7835,Market Stall,Closed,Coin,102.44,4.96,8.76,111.21,2025-07-19
MS-003188,2025-07-25,9828,Market Stall,Shipped,Coin,50.41,3.62,3.72,54.12,2025-07-25
MS-003189,2025-08-17,7893,Market Stall,Closed,Coin,65.77,4.41,4.11,69.88,2025-08-17
MS-003190,2025-09-23,8458,Market Stall,Closed,Coin,66.17,3.82,4.81,70.98,2025-09-23
MS-003191,2025-07-15,8762,Market Stall,Shipped,Coin,155.25,4.63,10.67,165.93,2025-07-15
MS-003192,2025-07-06,8785,Market Stall,Closed,Coin,130.3,4.9,8.74,139.04,2025-07-06
MS-003193,2025-09-18,9157,Market Stall,Closed,Coin,91.72,5.27,7.08,98.8,2025-09-18
MS-003194,2025-07-26,10118,Market Stall,Closed,Coin,139.4,5.66,8.71,148.11,2025-07-26
MS-003195,2025-08-04,10578,Market Stall,Closed,Coin,115.8,5.77,7.24,123.04,2025-08-04
MS-003196,2025-09-10,10450,Market Stall,Closed,Coin,289.89,12.17,19.28,309.18,2025-09-10
MS-003197,2025-08-24,9007,Market Stall,Shipped,Coin,67.97,2.01,4.25,72.22,2025-08-24
MS-003198,2025-09-29,10153,Market Stall,Closed,Coin,107.94,3.28,8.18,116.12,2025-09-29
MS-003199,2025-07-15,8655,Market Stall,Closed,Coin,51.6,0.67,3.37,54.97,2025-07-15
MS-003200,2025-08-06,7954,Market Stall,Closed,Coin,110.17,3.25,8.95,119.12,2025-08-06
MS-003201,2025-08-17,9534,Market Stall,Closed,Coin,83.17,2.56,5.53,88.7,2025-08-17
MS-003202,2025-09-29,9490,Market Stall,Closed,Coin,65.14,2.92,4.07,69.21,2025-09-29
MS-003203,2025-08-09,7504,Market Stall,Closed,Coin,139.27,5.55,9.79,149.07,2025-08-09
MS-003204,2025-07-27,9267,Market Stall,Closed,Coin,57.9,2.17,4.57,62.47,2025-07-27
MS-003205,2025-09-01,7103,Market Stall,Closed,Coin,122.05,4.84,8.2,130.24,2025-09-01
MS-003206,2025-09-23,8588,Market Stall,Shipped,Coin,143.11,6.42,9.44,152.55,2025-09-23
MS-003207,2025-07-01,9711,Market Stall,Closed,Coin,158.94,3.67,11.66,170.6,2025-07-01
MS-003208,2025-08-29,7951,Market Stall,Closed,Coin,93.45,4.53,6.93,100.38,2025-08-29
MS-003209,2025-07-02,9196,Market Stall,Closed,Coin,98.97,4.08,6.19,105.15,2025-07-02
MS-003210,2025-08-30,9249,Market Stall,Closed,Coin,88.55,4.34,5.53,94.08,2025-08-30
MS-003211,2025-08-05,8312,Market Stall,Closed,Coin,50.55,2.03,3.16,53.71,2025-08-05
MS-003212,2025-08-16,7249,Market Stall,Closed,Coin,189.77,12.76,15.24,205.02,2025-08-16
MS-003213,2025-08-26,7185,Market Stall,Closed,Coin,236.86,7.27,16.51,253.36,2025-08-26
MS-003214,2025-09-03,9491,Market Stall,Closed,Coin,184.01,2.2,17.47,201.48,2025-09-03
MS-003215,2025-08-09,8814,Market Stall,Closed,Coin,62.24,1.62,4.79,67.02,2025-08-09
MS-003216,2025-09-24,7017,Market Stall,Open,Coin,85.58,3.16,6.4,91.98,2025-09-24
MS-003217,2025-08-23,8616,Market Stall,Closed,Coin,49.83,2.0,3.76,53.58,2025-08-23
MS-003218,2025-09-22,9455,Market Stall,Closed,Coin,175.79,8.46,12.98,188.77,2025-09-22
MS-003219,2025-09-25,7229,Market Stall,Closed,Coin,112.39,3.22,8.4,120.79,2025-09-25
MS-003220,2025-07-10,8643,Market Stall,Closed,Coin,41.78,2.22,2.77,44.55,2025-07-10
MS-003221,2025-08-19,8944,Market Stall,Shipped,Coin,266.24,4.94,16.64,282.88,2025-08-19
MS-003222,2025-09-30,7253,Market Stall,Closed,Coin,313.92,22.74,26.84,340.76,2025-09-30
MS-003223,2025-09-04,7828,Market Stall,Shipped,Coin,154.79,9.08,9.67,164.46,2025-09-04
MS-003224,2025-07-29,7522,Market Stall,Closed,Coin,83.99,3.65,5.25,89.24,2025-07-29
MS-003225,2025-08-31,7794,Market Stall,Shipped,Coin,347.47,17.83,30.29,377.76,2025-08-31
MS-003226,2025-07-12,9762,Market Stall,Closed,Coin,131.66,8.88,8.93,140.6,2025-07-12
MS-003227,2025-08-04,8015,Market Stall,Open,Coin,74.01,4.32,6.99,81.01,2025-08-04
MS-003228,2025-07-24,7018,Market Stall,Shipped,Coin,157.19,5.01,10.05,167.24,2025-07-24
MS-003229,2025-07-30,10324,Market Stall,Closed,Coin,199.5,7.62,15.9,215.4,2025-07-30
MS-003230,2025-09-22,8782,Market Stall,Closed,Coin,91.61,7.24,7.05,98.66,2025-09-22
MS-003231,2025-07-27,7785,Market Stall,Shipped,Coin,151.53,4.77,12.51,164.05,2025-07-27
MS-003232,2025-07-24,7683,Market Stall,Closed,Coin,102.84,7.14,6.43,109.27,2025-07-24
MS-003233,2025-09-16,7448,Market Stall,Closed,Coin,85.81,1.41,6.48,92.29,2025-09-16
MS-003234,2025-08-07,9349,Market Stall,Shipped,Coin,185.51,7.55,13.23,198.74,2025-08-07
MS-003235,2025-09-23,9343,Market Stall,Shipped,Coin,119.25,3.19,7.45,126.7,2025-09-23
MS-003236,2025-08-12,10153,Market Stall,Closed,Coin,211.31,6.91,18.79,230.1,2025-08-12
MS-003237,2025-07-16,7313,Market Stall,Closed,Coin,20.8,0.37,1.3,22.1,2025-07-16
MS-003238,2025-09-02,10138,Market Stall,Closed,Coin,196.23,5.26,13.91,210.14,2025-09-02
MS-003239,2025-09-14,8157,Market Stall,Shipped,Coin,105.44,5.38,7.33,112.77,2025-09-14
MS-003240,2025-07-02,7909,Market Stall,Shipped,Coin,100.94,4.45,7.15,108.08,2025-07-02
MS-003241,2025-07-02,7929,Market Stall,Shipped,Coin,95.17,5.25,7.27,102.44,2025-07-02
MS-003242,2025-09-03,10441,Market Stall,Shipped,Coin,47.92,1.4,4.1,52.02,2025-09-03
MS-003243,2025-09-10,8870,Market Stall,Closed,Coin,115.95,2.51,7.25,123.19,2025-09-10
MS-003244,2025-07-17,9876,Market Stall,Open,Coin,99.72,5.26,6.23,105.95,2025-07-17
MS-003245,2025-08-31,7106,Market Stall,Open,Coin,89.55,4.7,5.6,95.14,2025-08-31
MS-003246,2025-07-10,10481,Market Stall,Shipped,Coin,100.23,4.31,7.06,107.3,2025-07-10
MS-003247,2025-09-17,7405,Market Stall,Closed,Coin,135.54,9.44,11.99,147.53,2025-09-17
MS-003248,2025-08-06,8640,Market Stall,Closed,Coin,156.42,7.76,12.91,169.33,2025-08-06
MS-003249,2025-07-31,8344,Market Stall,Closed,Coin,123.84,5.63,7.74,131.58,2025-07-31
MS-003250,2025-08-25,9695,Market Stall,Closed,Coin,218.07,6.97,16.07,234.14,2025-08-25
MS-003251,2025-07-23,9233,Market Stall,Closed,Coin,123.87,6.5,7.74,131.62,2025-07-23
MS-003252,2025-07-18,9332,Market Stall,Shipped,Coin,129.56,7.49,9.15,138.71,2025-07-18
MS-003253,2025-09-21,8468,Market Stall,Open,Coin,110.42,2.24,6.9,117.32,2025-09-21
MS-003254,2025-09-14,10250,Market Stall,Shipped,Coin,237.08,4.05,15.02,252.1,2025-09-14
MS-003255,2025-07-10,8876,Market Stall,Closed,Coin,125.01,6.39,8.39,133.4,2025-07-10
MS-003256,2025-07-18,7875,Market Stall,Closed,Coin,186.27,8.56,13.72,199.98,2025-07-18
MS-003257,2025-07-06,7035,Market Stall,Closed,Coin,125.31,5.83,8.99,134.31,2025-07-06
MS-003258,2025-09-23,7609,Market Stall,Closed,Coin,78.55,3.06,5.17,83.72,2025-09-23
MS-003259,2025-07-26,9371,Market Stall,Shipped,Coin,254.43,11.72,22.06,276.49,2025-07-26
MS-003260,2025-08-26,10369,Market Stall,Closed,Coin,67.08,2.38,4.19,71.27,2025-08-26
MS-003261,2025-07-16,8291,Market Stall,Closed,Coin,37.87,1.38,2.37,40.24,2025-07-16
MS-003262,2025-08-26,9379,Market Stall,Shipped,Coin,204.57,12.48,18.43,223.0,2025-08-26
MS-003263,2025-09-11,8619,Market Stall,Shipped,Coin,146.08,11.07,9.13,155.22,2025-09-11
MS-003264,2025-08-09,10093,Market Stall,Closed,Coin,125.69,6.98,9.47,135.15,2025-08-09
MS-003265,2025-07-15,8608,Market Stall,Closed,Coin,124.56,5.44,7.79,132.35,2025-07-15
MS-003266,2025-07-21,8010,Market Stall,Shipped,Coin,187.18,4.59,12.5,199.68,2025-07-21
MS-003267,2025-08-12,8255,Market Stall,Open,Coin,90.3,5.1,8.57,98.87,2025-08-12
MS-003268,2025-08-15,8285,Market Stall,Shipped,Coin,132.81,5.21,12.4,145.21,2025-08-15
MS-003269,2025-07-20,9713,Market Stall,Shipped,Coin,143.47,8.61,10.78,154.25,2025-07-20
MS-003270,2025-09-24,10353,Market Stall,Closed,Coin,80.76,3.25,5.05,85.81,2025-09-24
MS-003271,2025-09-08,8604,Market Stall,Open,Coin,39.12,2.65,2.44,41.56,2025-09-08
MS-003272,2025-07-30,9175,Market Stall,Closed,Coin,145.32,7.76,9.94,155.26,2025-07-30
MS-003273,2025-08-24,7087,Market Stall,Shipped,Coin,129.35,6.58,9.8,139.16,2025-08-24
MS-003274,2025-09-06,7058,Market Stall,Closed,Coin,300.73,13.7,22.38,323.11,2025-09-06
MS-003275,2025-07-28,9852,Market Stall,Closed,Coin,94.54,5.0,6.22,100.76,2025-07-28
MS-003276,2025-09-18,8111,Market Stall,Closed,Coin,57.27,1.82,3.58,60.85,2025-09-18
MS-003277,2025-07-15,7450,Market Stall,Open,Coin,178.82,11.93,11.18,190.0,2025-07-15
MS-003278,2025-07-23,9655,Market Stall,Shipped,Coin,149.44,8.14,9.34,158.78,2025-07-23
MS-003279,2025-09-15,9548,Market Stall,Closed,Coin,246.05,7.92,19.57,265.62,2025-09-15
MS-003280,2025-07-20,8999,Market Stall,Shipped,Coin,154.83,2.92,9.68,164.5,2025-07-20
MS-003281,2025-08-03,10377,Market Stall,Closed,Coin,96.63,2.26,7.86,104.49,2025-08-03
MS-003282,2025-08-10,8613,Market Stall,Closed,Coin,234.87,7.49,16.71,251.57,2025-08-10
MS-003283,2025-08-07,10271,Market Stall,Closed,Coin,50.2,2.91,3.34,53.54,2025-08-07
MS-003284,2025-09-04,10499,Market Stall,Closed,Coin,95.77,2.8,6.69,102.46,2025-09-04
MS-003285,2025-08-30,8073,Market Stall,Closed,Coin,106.8,8.61,7.01,113.8,2025-08-30
MS-003286,2025-07-24,7305,Market Stall,Open,Coin,78.49,1.6,4.91,83.4,2025-07-24
MS-003287,2025-08-05,10063,Market Stall,Closed,Coin,113.65,4.58,8.7,122.35,2025-08-05
MS-003288,2025-08-16,9544,Market Stall,Shipped,Coin,109.02,4.79,6.81,115.83,2025-08-16
MS-003289,2025-07-22,10223,Market Stall,Closed,Coin,152.92,5.13,9.92,162.84,2025-07-22
MS-003290,2025-08-18,9556,Market Stall,Shipped,Coin,170.01,6.76,12.68,182.69,2025-08-18
MS-003291,2025-09-05,7229,Market Stall,Closed,Coin,50.5,2.51,3.97,54.47,2025-09-05
MS-003292,2025-07-19,9530,Market Stall,Shipped,Coin,102.01,6.97,7.01,109.02,2025-07-19
MS-003293,2025-09-16,8626,Market Stall,Closed,Coin,60.26,2.42,4.87,65.13,2025-09-16
MS-003294,2025-08-31,8905,Market Stall,Closed,Coin,222.93,11.44,14.54,237.47,2025-08-31
MS-003295,2025-09-06,10220,Market Stall,Closed,Coin,143.51,8.23,9.73,153.24,2025-09-06
MS-003296,2025-07-14,9653,Market Stall,Closed,Coin,127.16,3.66,9.54,136.7,2025-07-14
MS-003297,2025-08-08,7243,Market Stall,Closed,Coin,219.86,3.49,20.1,239.96,2025-08-08
MS-003298,2025-07-28,8955,Market Stall,Closed,Coin,309.75,15.47,25.39,335.14,2025-07-28
MS-003299,2025-08-01,8237,Market Stall,Closed,Coin,200.53,5.97,13.68,214.21,2025-08-01
MS-003300,2025-07-02,7315,Market Stall,Shipped,Coin,80.41,3.43,5.03,85.43,2025-07-02
MS-003301,2025-08-03,9042,Market Stall,Shipped,Coin,113.79,4.08,9.49,123.28,2025-08-03
MS-003302,2025-08-21,9141,Market Stall,Closed,Coin,65.81,3.96,5.63,71.44,2025-08-21
MS-003303,2025-08-26,7140,Market Stall,Shipped,Coin,102.34,3.51,6.4,108.74,2025-08-26
MS-003304,2025-08-30,9554,Market Stall,Closed,Coin,79.32,3.48,7.33,86.65,2025-08-30
MS-003305,2025-09-23,9093,Market Stall,Shipped,Coin,145.63,7.13,9.1,154.73,2025-09-23
MS-003306,2025-09-08,7775,Market Stall,Closed,Coin,132.34,5.16,8.27,140.61,2025-09-08
MS-003307,2025-08-05,9140,Market Stall,Closed,Coin,120.81,5.15,7.55,128.36,2025-08-05
MS-003308,2025-08-22,8498,Market Stall,Closed,Coin,78.01,4.56,4.88,82.89,2025-08-22
MS-003309,2025-09-13,9172,Market Stall,Closed,Coin,172.85,5.33,14.09,186.94,2025-09-13
MS-003310,2025-07-04,9064,Market Stall,Closed,Coin,104.27,5.67,7.21,111.48,2025-07-04
MS-003311,2025-08-26,10227,Market Stall,Closed,Coin,61.12,1.77,3.82,64.95,2025-08-26
MS-003312,2025-07-17,8596,Market Stall,Closed,Coin,139.98,8.03,8.75,148.73,2025-07-17
MS-003313,2025-09-19,10531,Market Stall,Closed,Coin,139.67,8.14,8.73,148.4,2025-09-19
MS-003314,2025-07-29,7242,Market Stall,Shipped,Coin,178.41,9.9,11.15,189.56,2025-07-29
MS-003315,2025-07-04,8188,Market Stall,Closed,Coin,200.66,13.21,12.54,213.2,2025-07-04
MS-003316,2025-09-22,8626,Market Stall,Closed,Coin,191.26,6.27,17.05,208.31,2025-09-22
MS-003317,2025-09-07,8646,Market Stall,Open,Coin,79.95,5.19,5.0,84.95,2025-09-07
MS-003318,2025-09-26,9665,Market Stall,Open,Coin,122.08,3.93,9.25,131.32,2025-09-26
MS-003319,2025-09-25,8282,Market Stall,Closed,Coin,203.16,2.25,16.23,219.39,2025-09-25
MS-003320,2025-07-11,7008,Market Stall,Shipped,Coin,121.57,2.83,9.58,131.16,2025-07-11
MS-003321,2025-07-15,8803,Market Stall,Shipped,Coin,77.74,3.95,6.53,84.26,2025-07-15
MS-003322,2025-08-23,8182,Market Stall,Closed,Coin,219.36,13.87,19.49,238.86,2025-08-23
MS-003323,2025-07-31,7921,Market Stall,Open,Coin,125.9,6.21,7.87,133.77,2025-07-31
MS-003324,2025-08-17,7662,Market Stall,Open,Coin,222.67,5.78,13.92,236.59,2025-08-17
MS-003325,2025-07-05,7716,Market Stall,Closed,Coin,123.18,7.77,7.7,130.88,2025-07-05
MS-003326,2025-08-21,8952,Market Stall,Shipped,Coin,61.07,4.52,3.82,64.89,2025-08-21
MS-003327,2025-09-03,8066,Market Stall,Closed,Coin,54.81,2.67,3.43,58.24,2025-09-03
MS-003328,2025-09-30,7258,Market Stall,Shipped,Coin,96.27,4.29,6.02,102.29,2025-09-30
MS-003329,2025-08-15,8434,Market Stall,Open,Coin,125.04,2.38,10.9,135.94,2025-08-15
MS-003330,2025-07-03,8449,Market Stall,Shipped,Coin,130.58,7.08,11.49,142.07,2025-07-03
MS-003331,2025-08-18,7893,Market Stall,Closed,Coin,17.57,0.6,1.1,18.67,2025-08-18
MS-003332,2025-09-20,7502,Market Stall,Open,Coin,155.61,5.78,11.36,166.98,2025-09-20
MS-003333,2025-08-24,8323,Market Stall,Shipped,Coin,256.36,10.55,19.77,276.14,2025-08-24
MS-003334,2025-07-18,9249,Market Stall,Closed,Coin,89.13,4.29,5.57,94.7,2025-07-18
MS-003335,2025-07-04,7313,Market Stall,Open,Coin,117.94,7.83,8.55,126.49,2025-07-04
MS-003336,2025-07-07,9321,Market Stall,Shipped,Coin,103.91,5.46,7.37,111.28,2025-07-07
MS-003337,2025-08-29,10086,Market Stall,Shipped,Coin,122.07,5.96,7.63,129.69,2025-08-29
MS-003338,2025-07-28,8180,Market Stall,Shipped,Coin,262.43,7.7,23.79,286.22,2025-07-28
MS-003339,2025-08-14,7962,Market Stall,Closed,Coin,95.31,4.05,6.75,102.06,2025-08-14
MS-003340,2025-07-09,7173,Market Stall,Shipped,Coin,158.29,7.16,11.49,169.78,2025-07-09
MS-003341,2025-08-28,10044,Market Stall,Shipped,Coin,92.38,3.21,5.77,98.16,2025-08-28
MS-003342,2025-08-08,10379,Market Stall,Open,Coin,154.72,8.73,14.18,168.9,2025-08-08
MS-003343,2025-09-26,8714,Market Stall,Open,Coin,136.3,4.59,8.52,144.82,2025-09-26
MS-003344,2025-08-21,8497,Market Stall,Closed,Coin,156.31,9.04,10.9,167.21,2025-08-21
MS-003345,2025-07-24,8784,Market Stall,Open,Coin,65.92,4.07,4.12,70.04,2025-07-24
MS-003346,2025-07-24,7594,Market Stall,Closed,Coin,155.19,4.24,13.37,168.56,2025-07-24
MS-003347,2025-07-03,9985,Market Stall,Closed,Coin,87.08,4.1,6.17,93.25,2025-07-03
MS-003348,2025-08-22,9240,Market Stall,Open,Coin,57.34,0.89,3.58,60.92,2025-08-22
MS-003349,2025-07-21,9573,Market Stall,Closed,Coin,94.67,1.82,7.15,101.82,2025-07-21
MS-003350,2025-09-04,7380,Market Stall,Shipped,Coin,101.11,4.59,6.32,107.43,2025-09-04
MS-003351,2025-09-28,7763,Market Stall,Closed,Coin,221.44,9.31,13.84,235.28,2025-09-28
MS-003352,2025-09-22,8769,Market Stall,Shipped,Coin,84.24,2.91,5.27,89.51,2025-09-22
MS-003353,2025-07-16,9383,Market Stall,Open,Coin,132.06,7.91,8.25,140.31,2025-07-16
MS-003354,2025-09-02,9980,Market Stall,Closed,Coin,166.07,6.0,13.66,179.72,2025-09-02
MS-003355,2025-07-13,10264,Market Stall,Closed,Coin,126.79,3.95,7.92,134.72,2025-07-13
MS-003356,2025-08-06,9357,Market Stall,Open,Coin,88.47,5.29,7.01,95.48,2025-08-06
MS-003357,2025-07-29,7297,Market Stall,Closed,Coin,178.06,4.15,11.13,189.19,2025-07-29
MS-003358,2025-07-10,9726,Market Stall,Shipped,Coin,79.36,3.67,4.96,84.32,2025-07-10
MS-003359,2025-07-12,7645,Market Stall,Closed,Coin,207.63,9.76,13.94,221.57,2025-07-12
MS-003360,2025-09-29,10498,Market Stall,Closed,Coin,334.73,9.1,27.73,362.46,2025-09-29
MS-003361,2025-09-17,7428,Market Stall,Shipped,Coin,183.58,9.8,13.0,196.57,2025-09-17
MS-003362,2025-09-14,9366,Market Stall,Closed,Coin,103.14,4.79,6.45,109.58,2025-09-14
MS-003363,2025-09-04,7956,Market Stall,Closed,Coin,76.43,3.73,4.78,81.2,2025-09-04
MS-003364,2025-07-08,8709,Market Stall,Closed,Coin,167.6,8.28,12.41,180.01,2025-07-08
MS-003365,2025-08-02,9701,Market Stall,Shipped,Coin,119.1,2.25,10.15,129.25,2025-08-02
MS-003366,2025-07-14,9693,Market Stall,Shipped,Coin,103.7,5.97,9.33,113.02,2025-07-14
MS-003367,2025-08-02,9715,Market Stall,Shipped,Coin,37.47,1.1,3.75,41.22,2025-08-02
MS-003368,2025-07-01,8923,Market Stall,Closed,Coin,40.09,2.17,2.51,42.59,2025-07-01
MS-003369,2025-09-18,9331,Market Stall,Shipped,Coin,241.93,6.43,22.05,263.99,2025-09-18
MS-003370,2025-07-30,7355,Market Stall,Shipped,Coin,98.03,4.85,6.79,104.82,2025-07-30
MS-003371,2025-09-04,7425,Market Stall,Shipped,Coin,106.87,4.72,8.79,115.65,2025-09-04
MS-003372,2025-07-28,9218,Market Stall,Shipped,Coin,125.31,4.34,10.93,136.23,2025-07-28
MS-003373,2025-08-05,8095,Market Stall,Closed,Coin,187.09,8.73,11.69,198.78,2025-08-05
MS-003374,2025-07-07,7874,Market Stall,Open,Coin,107.0,6.22,9.16,116.16,2025-07-07
MS-003375,2025-08-20,8675,Market Stall,Shipped,Coin,69.72,5.03,6.25,75.98,2025-08-20
MS-003376,2025-08-28,9291,Market Stall,Shipped,Coin,63.11,1.92,3.94,67.06,2025-08-28
MS-003377,2025-08-16,8291,Market Stall,Closed,Coin,210.72,8.1,13.45,224.17,2025-08-16
MS-003378,2025-07-04,8577,Market Stall,Shipped,Coin,132.63,5.99,11.21,143.84,2025-07-04
MS-003379,2025-09-01,8846,Market Stall,Shipped,Coin,164.02,3.56,11.8,175.81,2025-09-01
MS-003380,2025-07-23,8844,Market Stall,Closed,Coin,130.75,4.9,9.35,140.09,2025-07-23
MS-003381,2025-08-01,8099,Market Stall,Shipped,Coin,240.48,11.49,22.3,262.79,2025-08-01
MS-003382,2025-07-16,10556,Market Stall,Shipped,Coin,107.51,6.46,7.62,115.13,2025-07-16
MS-003383,2025-07-03,9702,Market Stall,Shipped,Coin,163.36,9.33,12.78,176.14,2025-07-03
MS-003384,2025-09-30,9665,Market Stall,Closed,Coin,157.88,5.92,9.87,167.75,2025-09-30
MS-003385,2025-07-11,9420,Market Stall,Closed,Coin,231.27,16.63,16.39,247.66,2025-07-11
MS-003386,2025-09-29,8620,Market Stall,Shipped,Coin,174.08,11.85,14.13,188.21,2025-09-29
MS-003387,2025-09-22,10103,Market Stall,Shipped,Coin,98.92,2.05,6.47,105.39,2025-09-22
MS-003388,2025-07-26,9976,Market Stall,Closed,Coin,146.67,3.66,9.17,155.84,2025-07-26
MS-003389,2025-08-15,9393,Market Stall,Closed,Coin,112.41,6.74,7.03,119.43,2025-08-15
MS-003390,2025-09-25,10208,Market Stall,Closed,Coin,27.66,1.68,2.1,29.75,2025-09-25
MS-003391,2025-07-23,10333,Market Stall,Shipped,Coin,72.79,4.98,4.82,77.6,2025-07-23
MS-003392,2025-08-04,7932,Market Stall,Shipped,Coin,195.65,9.13,12.23,207.88,2025-08-04
MS-003393,2025-08-27,9756,Market Stall,Shipped,Coin,65.96,2.09,4.12,70.08,2025-08-27
MS-003394,2025-07-25,7408,Market Stall,Closed,Coin,117.07,7.62,8.32,125.39,2025-07-25
MS-003395,2025-07-30,9224,Market Stall,Closed,Coin,142.86,3.97,9.63,152.5,2025-07-30
MS-003396,2025-08-15,7894,Market Stall,Open,Coin,80.84,2.39,5.39,86.23,2025-08-15
MS-003397,2025-08-15,10574,Market Stall,Closed,Coin,209.58,10.97,13.1,222.67,2025-08-15
MS-003398,2025-07-18,9961,Market Stall,Shipped,Coin,86.37,3.72,7.21,93.58,2025-07-18
MS-003399,2025-07-19,7712,Market Stall,Shipped,Coin,222.71,11.15,16.83,239.54,2025-07-19
MS-003400,2025-07-03,9857,Market Stall,Closed,Coin,111.98,5.53,7.34,119.31,2025-07-03
MS-003401,2025-07-09,7618,Market Stall,Closed,Coin,243.29,8.64,19.12,262.42,2025-07-09
MS-003402,2025-09-15,10508,Market Stall,Closed,Coin,98.22,3.81,7.27,105.49,2025-09-15
MS-003403,2025-07-23,8813,Market Stall,Shipped,Coin,97.61,1.54,6.1,103.71,2025-07-23
MS-003404,2025-09-21,8703,Market Stall,Open,Coin,166.28,9.47,11.92,178.19,2025-09-21
MS-003405,2025-07-17,9417,Market Stall,Closed,Coin,110.18,3.54,8.66,118.85,2025-07-17
MS-003406,2025-09-02,8984,Market Stall,Shipped,Coin,61.19,3.19,3.82,65.01,2025-09-02
MS-003407,2025-09-08,8256,Market Stall,Shipped,Coin,102.85,0.76,6.43,109.28,2025-09-08
MS-003408,2025-08-11,8584,Market Stall,Shipped,Coin,218.18,7.39,14.83,233.01,2025-08-11
MS-003409,2025-09-16,9850,Market Stall,Shipped,Coin,90.45,3.9,6.6,97.05,2025-09-16
MS-003410,2025-08-23,10471,Market Stall,Closed,Coin,291.64,17.85,24.41,316.05,2025-08-23
MS-003411,2025-09-02,9933,Market Stall,Shipped,Coin,191.2,10.52,11.95,203.15,2025-09-02
MS-003412,2025-09-08,10180,Market Stall,Closed,Coin,94.82,2.74,6.49,101.3,2025-09-08
MS-003413,2025-09-17,10595,Market Stall,Closed,Coin,81.26,3.37,5.08,86.34,2025-09-17
MS-003414,2025-08-03,9903,Market Stall,Closed,Coin,92.94,4.41,5.81,98.74,2025-08-03
MS-003415,2025-07-01,9868,Market Stall,Shipped,Coin,164.61,8.05,12.77,177.38,2025-07-01
MS-003416,2025-08-07,8867,Market Stall,Shipped,Coin,87.34,2.99,5.46,92.79,2025-08-07
MS-003417,2025-08-31,9604,Market Stall,Closed,Coin,130.03,8.17,8.13,138.16,2025-08-31
MS-003418,2025-08-28,7488,Market Stall,Closed,Coin,111.02,6.05,8.35,119.37,2025-08-28
MS-003419,2025-07-24,7597,Market Stall,Open,Coin,89.56,5.93,5.6,95.15,2025-07-24
MS-003420,2025-08-26,9147,Market Stall,Closed,Coin,117.89,4.26,7.37,125.26,2025-08-26
MS-003421,2025-09-15,9077,Market Stall,Closed,Coin,178.1,9.17,13.3,191.4,2025-09-15
MS-003422,2025-08-22,7450,Market Stall,Closed,Coin,130.14,4.69,9.02,139.16,2025-08-22
MS-003423,2025-09-08,8551,Market Stall,Closed,Coin,154.11,9.27,9.63,163.74,2025-09-08
MS-003424,2025-07-03,7747,Market Stall,Closed,Coin,146.02,7.65,12.3,158.31,2025-07-03
MS-003425,2025-09-29,7663,Market Stall,Closed,Coin,136.45,4.9,8.75,145.2,2025-09-29
MS-003426,2025-08-26,9405,Market Stall,Closed,Coin,98.64,2.43,7.6,106.24,2025-08-26
